"fsm_parent_id","description","state_id","province_id","distrito_id","id","country_id","name","code","create_uid","create_date","write_uid","write_date","state_id-2","province_id-2"
"state_pe_1701","Distrito","base.state_pe_17","odoope_toponyms.state_pe_1701","odoope_toponyms.state_pe_170101",3086,173,"Tambopata","170101",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1162,1531
"state_pe_1701","Distrito","base.state_pe_17","odoope_toponyms.state_pe_1701","odoope_toponyms.state_pe_170102",3087,173,"Inambari","170102",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1162,1531
"state_pe_1701","Distrito","base.state_pe_17","odoope_toponyms.state_pe_1701","odoope_toponyms.state_pe_170103",3088,173,"Las Piedras","170103",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1162,1531
"state_pe_1701","Distrito","base.state_pe_17","odoope_toponyms.state_pe_1701","odoope_toponyms.state_pe_170104",3089,173,"Laberinto","170104",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1162,1531
"state_pe_1702","Distrito","base.state_pe_17","odoope_toponyms.state_pe_1702","odoope_toponyms.state_pe_170201",3090,173,"Manu","170201",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1162,1532
"state_pe_1702","Distrito","base.state_pe_17","odoope_toponyms.state_pe_1702","odoope_toponyms.state_pe_170202",3091,173,"Fitzcarrald","170202",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1162,1532
"state_pe_1702","Distrito","base.state_pe_17","odoope_toponyms.state_pe_1702","odoope_toponyms.state_pe_170203",3092,173,"Madre de Dios","170203",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1162,1532
"state_pe_1702","Distrito","base.state_pe_17","odoope_toponyms.state_pe_1702","odoope_toponyms.state_pe_170204",3093,173,"Huepetuhe","170204",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1162,1532
"state_pe_1703","Distrito","base.state_pe_17","odoope_toponyms.state_pe_1703","odoope_toponyms.state_pe_170301",3094,173,"Iñapari","170301",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1162,1533
"state_pe_1703","Distrito","base.state_pe_17","odoope_toponyms.state_pe_1703","odoope_toponyms.state_pe_170302",3095,173,"Iberia","170302",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1162,1533
"state_pe_1703","Distrito","base.state_pe_17","odoope_toponyms.state_pe_1703","odoope_toponyms.state_pe_170303",3096,173,"Tahuamanu","170303",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1162,1533
"state_pe_1801","Distrito","base.state_pe_18","odoope_toponyms.state_pe_1801","odoope_toponyms.state_pe_180101",3097,173,"Moquegua","180101",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1163,1534
"state_pe_1801","Distrito","base.state_pe_18","odoope_toponyms.state_pe_1801","odoope_toponyms.state_pe_180102",3098,173,"Carumas","180102",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1163,1534
"state_pe_1801","Distrito","base.state_pe_18","odoope_toponyms.state_pe_1801","odoope_toponyms.state_pe_180103",3099,173,"Cuchumbaya","180103",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1163,1534
"state_pe_1801","Distrito","base.state_pe_18","odoope_toponyms.state_pe_1801","odoope_toponyms.state_pe_180104",3100,173,"Samegua","180104",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1163,1534
"state_pe_1801","Distrito","base.state_pe_18","odoope_toponyms.state_pe_1801","odoope_toponyms.state_pe_180105",3101,173,"San Cristóbal","180105",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1163,1534
"state_pe_1801","Distrito","base.state_pe_18","odoope_toponyms.state_pe_1801","odoope_toponyms.state_pe_180106",3102,173,"Torata","180106",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1163,1534
"state_pe_1802","Distrito","base.state_pe_18","odoope_toponyms.state_pe_1802","odoope_toponyms.state_pe_180201",3103,173,"Omate","180201",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1163,1535
"state_pe_1802","Distrito","base.state_pe_18","odoope_toponyms.state_pe_1802","odoope_toponyms.state_pe_180202",3104,173,"Chojata","180202",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1163,1535
"state_pe_1802","Distrito","base.state_pe_18","odoope_toponyms.state_pe_1802","odoope_toponyms.state_pe_180203",3105,173,"Coalaque","180203",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1163,1535
"state_pe_1802","Distrito","base.state_pe_18","odoope_toponyms.state_pe_1802","odoope_toponyms.state_pe_180204",3106,173,"Ichuña","180204",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1163,1535
"state_pe_1802","Distrito","base.state_pe_18","odoope_toponyms.state_pe_1802","odoope_toponyms.state_pe_180205",3107,173,"La Capilla","180205",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1163,1535
"state_pe_1802","Distrito","base.state_pe_18","odoope_toponyms.state_pe_1802","odoope_toponyms.state_pe_180206",3108,173,"Lloque","180206",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1163,1535
"state_pe_1802","Distrito","base.state_pe_18","odoope_toponyms.state_pe_1802","odoope_toponyms.state_pe_180207",3109,173,"Matalaque","180207",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1163,1535
"state_pe_1802","Distrito","base.state_pe_18","odoope_toponyms.state_pe_1802","odoope_toponyms.state_pe_180208",3110,173,"Puquina","180208",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1163,1535
"state_pe_1802","Distrito","base.state_pe_18","odoope_toponyms.state_pe_1802","odoope_toponyms.state_pe_180209",3111,173,"Quinistaquillas","180209",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1163,1535
"state_pe_1802","Distrito","base.state_pe_18","odoope_toponyms.state_pe_1802","odoope_toponyms.state_pe_180210",3112,173,"Ubinas","180210",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1163,1535
"state_pe_1802","Distrito","base.state_pe_18","odoope_toponyms.state_pe_1802","odoope_toponyms.state_pe_180211",3113,173,"Yunga","180211",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1163,1535
"state_pe_1803","Distrito","base.state_pe_18","odoope_toponyms.state_pe_1803","odoope_toponyms.state_pe_180301",3114,173,"Ilo","180301",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1163,1536
"state_pe_1803","Distrito","base.state_pe_18","odoope_toponyms.state_pe_1803","odoope_toponyms.state_pe_180302",3115,173,"El Algarrobal","180302",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1163,1536
"state_pe_1803","Distrito","base.state_pe_18","odoope_toponyms.state_pe_1803","odoope_toponyms.state_pe_180303",3116,173,"Pacocha","180303",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1163,1536
"state_pe_1901","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1901","odoope_toponyms.state_pe_190101",3117,173,"Chaupimarca","190101",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1537
"state_pe_1901","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1901","odoope_toponyms.state_pe_190102",3118,173,"Huachon","190102",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1537
"state_pe_1901","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1901","odoope_toponyms.state_pe_190103",3119,173,"Huariaca","190103",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1537
"state_pe_1901","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1901","odoope_toponyms.state_pe_190104",3120,173,"Huayllay","190104",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1537
"state_pe_1901","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1901","odoope_toponyms.state_pe_190105",3121,173,"Ninacaca","190105",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1537
"state_pe_1901","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1901","odoope_toponyms.state_pe_190106",3122,173,"Pallanchacra","190106",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1537
"state_pe_1901","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1901","odoope_toponyms.state_pe_190107",3123,173,"Paucartambo","190107",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1537
"state_pe_1901","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1901","odoope_toponyms.state_pe_190108",3124,173,"San Francisco de Asís de Yarusyacan","190108",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1537
"state_pe_1901","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1901","odoope_toponyms.state_pe_190109",3125,173,"Simon Bolívar","190109",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1537
"state_pe_1901","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1901","odoope_toponyms.state_pe_190110",3126,173,"Ticlacayan","190110",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1537
"state_pe_1901","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1901","odoope_toponyms.state_pe_190111",3127,173,"Tinyahuarco","190111",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1537
"state_pe_1901","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1901","odoope_toponyms.state_pe_190112",3128,173,"Vicco","190112",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1537
"state_pe_1901","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1901","odoope_toponyms.state_pe_190113",3129,173,"Yanacancha","190113",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1537
"state_pe_1902","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1902","odoope_toponyms.state_pe_190201",3130,173,"Yanahuanca","190201",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1538
"state_pe_1902","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1902","odoope_toponyms.state_pe_190202",3131,173,"Chacayan","190202",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1538
"state_pe_1902","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1902","odoope_toponyms.state_pe_190203",3132,173,"Goyllarisquizga","190203",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1538
"state_pe_1902","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1902","odoope_toponyms.state_pe_190204",3133,173,"Paucar","190204",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1538
"state_pe_1902","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1902","odoope_toponyms.state_pe_190205",3134,173,"San Pedro de Pillao","190205",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1538
"state_pe_1902","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1902","odoope_toponyms.state_pe_190206",3135,173,"Santa Ana de Tusi","190206",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1538
"state_pe_1902","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1902","odoope_toponyms.state_pe_190207",3136,173,"Tapuc","190207",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1538
"state_pe_1902","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1902","odoope_toponyms.state_pe_190208",3137,173,"Vilcabamba","190208",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1538
"state_pe_1903","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1903","odoope_toponyms.state_pe_190301",3138,173,"Oxapampa","190301",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1539
"state_pe_1903","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1903","odoope_toponyms.state_pe_190302",3139,173,"Chontabamba","190302",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1539
"state_pe_1903","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1903","odoope_toponyms.state_pe_190303",3140,173,"Huancabamba","190303",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1539
"state_pe_1903","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1903","odoope_toponyms.state_pe_190304",3141,173,"Palcazu","190304",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1539
"state_pe_1903","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1903","odoope_toponyms.state_pe_190305",3142,173,"Pozuzo","190305",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1539
"state_pe_1903","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1903","odoope_toponyms.state_pe_190306",3143,173,"Puerto Bermúdez","190306",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1539
"state_pe_1903","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1903","odoope_toponyms.state_pe_190307",3144,173,"Villa Rica","190307",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1539
"state_pe_1903","Distrito","base.state_pe_19","odoope_toponyms.state_pe_1903","odoope_toponyms.state_pe_190308",3145,173,"Constitución","190308",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1164,1539
"state_pe_2001","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2001","odoope_toponyms.state_pe_200101",3146,173,"Piura","200101",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1540
"state_pe_2001","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2001","odoope_toponyms.state_pe_200104",3147,173,"Castilla","200104",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1540
"state_pe_2001","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2001","odoope_toponyms.state_pe_200105",3148,173,"Catacaos","200105",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1540
"state_pe_2001","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2001","odoope_toponyms.state_pe_200107",3149,173,"Cura Mori","200107",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1540
"state_pe_2001","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2001","odoope_toponyms.state_pe_200108",3150,173,"El Tallan","200108",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1540
"state_pe_2001","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2001","odoope_toponyms.state_pe_200109",3151,173,"La Arena","200109",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1540
"state_pe_2001","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2001","odoope_toponyms.state_pe_200110",3152,173,"La Unión","200110",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1540
"state_pe_2001","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2001","odoope_toponyms.state_pe_200111",3153,173,"Las Lomas","200111",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1540
"state_pe_2001","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2001","odoope_toponyms.state_pe_200114",3154,173,"Tambo Grande","200114",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1540
"state_pe_2001","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2001","odoope_toponyms.state_pe_200115",3155,173,"Veintiseis de Octubre","200115",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1540
"state_pe_2002","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2002","odoope_toponyms.state_pe_200201",3156,173,"Ayabaca","200201",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1541
"state_pe_2002","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2002","odoope_toponyms.state_pe_200202",3157,173,"Frias","200202",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1541
"state_pe_2002","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2002","odoope_toponyms.state_pe_200203",3158,173,"Jilili","200203",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1541
"state_pe_2002","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2002","odoope_toponyms.state_pe_200204",3159,173,"Lagunas","200204",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1541
"state_pe_2002","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2002","odoope_toponyms.state_pe_200205",3160,173,"Montero","200205",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1541
"state_pe_2002","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2002","odoope_toponyms.state_pe_200206",3161,173,"Pacaipampa","200206",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1541
"state_pe_2002","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2002","odoope_toponyms.state_pe_200207",3162,173,"Paimas","200207",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1541
"state_pe_2002","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2002","odoope_toponyms.state_pe_200208",3163,173,"Sapillica","200208",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1541
"state_pe_2002","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2002","odoope_toponyms.state_pe_200209",3164,173,"Sicchez","200209",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1541
"state_pe_2002","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2002","odoope_toponyms.state_pe_200210",3165,173,"Suyo","200210",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1541
"state_pe_2003","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2003","odoope_toponyms.state_pe_200301",3166,173,"Huancabamba","200301",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1542
"state_pe_2003","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2003","odoope_toponyms.state_pe_200302",3167,173,"Canchaque","200302",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1542
"state_pe_2003","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2003","odoope_toponyms.state_pe_200303",3168,173,"El Carmen de la Frontera","200303",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1542
"state_pe_2003","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2003","odoope_toponyms.state_pe_200304",3169,173,"Huarmaca","200304",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1542
"state_pe_2003","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2003","odoope_toponyms.state_pe_200305",3170,173,"Lalaquiz","200305",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1542
"state_pe_2003","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2003","odoope_toponyms.state_pe_200306",3171,173,"San Miguel de El Faique","200306",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1542
"state_pe_2003","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2003","odoope_toponyms.state_pe_200307",3172,173,"Sondor","200307",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1542
"state_pe_2003","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2003","odoope_toponyms.state_pe_200308",3173,173,"Sondorillo","200308",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1542
"state_pe_2004","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2004","odoope_toponyms.state_pe_200401",3174,173,"Chulucanas","200401",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1543
"state_pe_2004","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2004","odoope_toponyms.state_pe_200402",3175,173,"Buenos Aires","200402",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1543
"state_pe_2004","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2004","odoope_toponyms.state_pe_200403",3176,173,"Chalaco","200403",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1543
"state_pe_2004","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2004","odoope_toponyms.state_pe_200404",3177,173,"La Matanza","200404",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1543
"state_pe_2004","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2004","odoope_toponyms.state_pe_200405",3178,173,"Morropon","200405",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1543
"state_pe_2004","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2004","odoope_toponyms.state_pe_200406",3179,173,"Salitral","200406",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1543
"state_pe_2004","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2004","odoope_toponyms.state_pe_200407",3180,173,"San Juan de Bigote","200407",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1543
"state_pe_2004","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2004","odoope_toponyms.state_pe_200408",3181,173,"Santa Catalina de Mossa","200408",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1543
"state_pe_2004","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2004","odoope_toponyms.state_pe_200409",3182,173,"Santo Domingo","200409",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1543
"state_pe_2004","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2004","odoope_toponyms.state_pe_200410",3183,173,"Yamango","200410",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1543
"state_pe_2005","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2005","odoope_toponyms.state_pe_200501",3184,173,"Paita","200501",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1544
"state_pe_2005","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2005","odoope_toponyms.state_pe_200502",3185,173,"Amotape","200502",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1544
"state_pe_2005","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2005","odoope_toponyms.state_pe_200503",3186,173,"Arenal","200503",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1544
"state_pe_2005","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2005","odoope_toponyms.state_pe_200504",3187,173,"Colan","200504",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1544
"state_pe_2005","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2005","odoope_toponyms.state_pe_200505",3188,173,"La Huaca","200505",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1544
"state_pe_2005","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2005","odoope_toponyms.state_pe_200506",3189,173,"Tamarindo","200506",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1544
"state_pe_2005","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2005","odoope_toponyms.state_pe_200507",3190,173,"Vichayal","200507",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1544
"state_pe_2006","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2006","odoope_toponyms.state_pe_200601",3191,173,"Sullana","200601",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1545
"state_pe_2006","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2006","odoope_toponyms.state_pe_200602",3192,173,"Bellavista","200602",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1545
"state_pe_2006","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2006","odoope_toponyms.state_pe_200603",3193,173,"Ignacio Escudero","200603",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1545
"state_pe_2006","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2006","odoope_toponyms.state_pe_200604",3194,173,"Lancones","200604",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1545
"state_pe_2006","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2006","odoope_toponyms.state_pe_200605",3195,173,"Marcavelica","200605",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1545
"state_pe_2006","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2006","odoope_toponyms.state_pe_200606",3196,173,"Miguel Checa","200606",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1545
"state_pe_2006","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2006","odoope_toponyms.state_pe_200607",3197,173,"Querecotillo","200607",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1545
"state_pe_2006","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2006","odoope_toponyms.state_pe_200608",3198,173,"Salitral","200608",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1545
"state_pe_2007","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2007","odoope_toponyms.state_pe_200701",3199,173,"Pariñas","200701",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1546
"state_pe_2007","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2007","odoope_toponyms.state_pe_200702",3200,173,"El Alto","200702",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1546
"state_pe_2007","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2007","odoope_toponyms.state_pe_200703",3201,173,"La Brea","200703",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1546
"state_pe_2007","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2007","odoope_toponyms.state_pe_200704",3202,173,"Lobitos","200704",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1546
"state_pe_2007","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2007","odoope_toponyms.state_pe_200705",3203,173,"Los Organos","200705",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1546
"state_pe_2007","Distrito","base.state_pe_20","odoope_toponyms.state_pe_2007","odoope_toponyms.state_pe_200706",3204,173,"Mancora","200706",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1165,1546
